time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.odom_x,.odom_y,.odom_theta,.meas_rho,.meas_beta,.meas_theta,.delta_t,.gt_rho,.gt_beta,.gt_theta,.case0_x,.case0_y,.case0_t,rho,bearing,.case1_t,.case2_x,.case2_y,.case2_t,.case3_x,.case3_y,.case3_t,.case4_x,.case4_y,.case4_t,.case4_vj,.case4_wj
1970/01/01/09:00:45.924000,689,45,874000000,0,1.230629985,-0.1749254561,0.01179717217,1.243000031,-8.090000153,332.8944634,0.101,1.327562,-1.933393,5.810104449,-2.525946379,-1.921445966,5.809844494,1.083461729,-1.959800041,3.452126741,-3.011404991,-2.263689756,5.687185232,-2.526542425,-1.921885133,5.802211259,-2.553356647,-1.885043383,4.699211745,0.2810792625,0.06185979769
1970/01/01/09:00:46.024000,690,45,973000000,0,1.222020721,-0.171526317,0.01186656728,1.233999968,-7.989999771,333.013178,0.099,1.338138,-1.924243,5.812176409,-2.519783735,-1.908987045,5.810129166,1.094122142,-1.953947076,3.523299694,-2.976363182,-2.239621639,5.694035057,-2.519640684,-1.908938527,5.811408106,-2.472854376,-1.90395236,4.70273731,0.3105392456,0.07163836062
1970/01/01/09:00:46.073000,691,46,73000000,0,1.207810196,-0.1856839737,0.01210596466,1.222000003,-8.739999771,332.8484075,0.1,1.348866,-1.914794,5.809300621,-2.547003746,-1.905486584,5.808155537,1.101189335,-1.946646957,3.417640209,-3.149828434,-2.310289383,5.661828403,-2.548548222,-1.906598568,5.789621894,-2.72116375,-1.813273072,4.706943553,0.2132545114,0.04278779775
1970/01/01/09:00:46.174000,692,46,174000000,0,1.213578913,-0.1668870291,0.0114866996,1.225000024,-7.829999924,332.7853424,0.101,1.359545,-1.905691,5.808199926,-2.548529863,-1.914474845,5.806959152,1.117232706,-1.946808075,3.420025826,-3.088037968,-2.273380756,5.671287123,-2.550625563,-1.916020989,5.783125405,-2.570901155,-1.944630265,4.713244192,0.3047968149,0.04137100279
1970/01/01/09:00:46.273000,693,46,223000000,0,1.215496719,-0.1352658382,0.01177435741,1.22300005,-6.349999905,332.7514109,0.049,1.369564,-1.896759,5.807607711,-2.55337882,-1.913909435,5.806615829,1.124048196,-1.934436286,3.425958395,-3.094678164,-2.272114992,5.670384947,-2.555568933,-1.915284514,5.779765014,-2.580595493,-1.908736467,4.721517052,0.2979394495,0.04559599608
1970/01/01/09:00:46.373000,694,46,273000000,0,1.206780233,-0.1494569346,0.0117939899,1.215999961,-7.059999943,332.7247755,0.05,1.379497,-1.88789,5.807142836,-2.556447983,-1.92047739,5.805883408,1.135087387,-1.922289203,3.423160553,-3.051342249,-2.245264292,5.678316061,-2.558989286,-1.922008634,5.77465016,-2.558577061,-1.958120227,4.730540405,0.3144336045,0.04092855752
1970/01/01/09:00:46.423000,695,46,323000000,0,1.209879142,-0.1404157892,0.01163289258,1.218000054,-6.619999886,333.0559478,0.05,1.389312,-1.878916,5.812922883,-2.568221807,-1.925855637,5.806291103,1.149580154,-1.912394427,3.394838095,-3.0849967,-2.256275177,5.67234594,-2.571327686,-1.927457571,5.764958088,-2.637961149,-1.918978453,4.738376933,0.2989591062,0.03770757839
1970/01/01/09:00:46.423000,696,46,373000000,0,1.208489256,-0.1436758012,0.01223451211,1.217000008,-6.78000021,332.6556036,0.05,1.399026,-1.870061,5.805935557,-2.553955078,-1.908314586,5.806221485,1.156732712,-1.894960284,3.513572216,-2.987988949,-2.201978445,5.690123324,-2.555891752,-1.909471154,5.782286886,-2.440081835,-1.942326188,4.744712478,0.3590210676,0.09013237059
1970/01/01/09:00:46.523000,697,46,473000000,0,1.201761144,-0.1409618528,0.01275651978,1.210000038,-6.690000057,332.6234466,0.1,1.408862,-1.860928,5.805374313,-2.556099176,-1.923250079,5.804741859,1.16371288,-1.880380006,3.484468222,-2.868926287,-2.132921696,5.71454126,-2.558818102,-1.924988747,5.773465637,-2.494130373,-2.048181057,4.750157905,0.3652012348,0.03591202572
1970/01/01/09:00:46.573000,698,46,573000000,0,1.207994703,-0.1777348889,0.01325561281,1.220999956,-8.369999886,332.6140156,0.1,1.418946,-1.851616,5.805209711,-2.555016279,-1.928995252,5.804134846,1.17403201,-1.861146234,3.494100332,-2.766263008,-2.073574305,5.736952786,-2.557799339,-1.930662155,5.771947865,-2.486339569,-2.030843496,4.755882585,0.3650883138,0.04469545558
1970/01/01/09:00:46.673000,699,46,623000000,0,1.200980881,-0.1474619102,0.0135975294,1.210000038,-7,332.5964109,0.05,1.428444,-1.842125,5.804902451,-2.546456814,-1.915738463,5.804475784,1.183632811,-1.842261428,3.557029963,-2.712329626,-2.042338371,5.749171082,-2.548178911,-1.916609526,5.782956068,-2.454069614,-1.953051686,4.761694532,0.3586227,0.05986396223
1970/01/01/09:00:46.773000,700,46,673000000,0,1.202706321,-0.1498049893,0.01317201556,1.212000012,-7.099999905,332.5547743,0.05,1.437358,-1.832587,5.804175755,-2.547684431,-1.926825523,5.80359745,1.197201569,-1.837756831,3.536955118,-2.612968683,-1.98410511,5.771694664,-2.549759626,-1.927867055,5.777884726,-2.499150753,-2.020593166,4.766755987,0.3623896241,0.0357491076
1970/01/01/09:00:46.773000,701,46,773000000,0,1.207296819,-0.1533734309,0.01271631957,1.217000008,-7.239999771,332.4816962,0.1,1.4468,-1.823216,5.802900302,-2.549166679,-1.916225314,5.802801132,1.20863794,-1.838376678,3.566534519,-2.615981817,-1.976431131,5.771138314,-2.551093817,-1.917319417,5.780639176,-2.513694763,-1.944859862,4.771101856,0.3422894776,0.06065072864
1970/01/01/09:00:46.923000,702,46,823000000,0,1.199125265,-0.1188431812,0.01239660084,1.205000043,-5.659999847,332.4734989,0.05,1.456087,-1.813764,5.802757231,-2.552854538,-1.893901348,5.802824497,1.217973858,-1.837513203,3.601924658,-2.762517214,-2.049498796,5.738391403,-2.554234982,-1.894551635,5.785864238,-2.582231522,-1.813296676,4.775500086,0.3109156191,0.07129039615
1970/01/01/09:00:46.923000,703,46,873000000,0,1.194435265,-0.1154318508,0.01196857987,1.200000048,-5.519999981,332.4218513,0.05,1.465383,-1.804471,5.801855811,-2.560162544,-1.870224953,5.802072048,1.231885485,-1.833611923,3.630559444,-2.872041225,-2.091407537,5.717290525,-2.561330557,-1.870859861,5.788782541,-2.621691704,-1.754172564,4.781469112,0.2925764024,0.07999936491
1970/01/01/09:00:46.973000,704,46,973000000,0,1.198425167,-0.09263461002,0.01214304709,1.202000022,-4.420000076,332.3632067,0.1,1.474191,-1.795592,5.800832269,-2.545834303,-1.884169698,5.801460266,1.236387688,-1.821870647,3.661630392,-2.705836535,-2.014910698,5.744741921,-2.546511889,-1.884548068,5.793682818,-2.440838099,-2.003944635,4.789584893,0.3877286911,0.05042228103
1970/01/01/09:00:47.074000,705,47,74000000,0,1.201946187,-0.08573486875,0.01177338161,1.205000043,-4.079999924,332.3742262,0.101,1.482948,-1.786879,5.801024596,-2.545550585,-1.867740631,5.800923824,1.241746277,-1.819456234,3.700493813,-2.729576826,-2.017227411,5.740042154,-2.545664072,-1.867818952,5.799812708,-2.493569374,-1.892560482,4.79937619,0.3476266563,0.07586539537
1970/01/01/09:00:47.223000,706,47,124000000,0,1.204143216,-0.1286857847,0.01122770094,1.210999966,-6.099999905,332.3572942,0.05,1.491855,-1.777754,5.800729078,-2.547126532,-1.85422349,5.800812721,1.258739211,-1.814419684,3.717983723,-2.791627169,-2.043576717,5.727703814,-2.546945572,-1.854136825,5.803181295,-2.549200535,-1.820504308,4.808975501,0.3275083899,0.08105868101
1970/01/01/09:00:47.224000,707,47,173000000,0,1.202305119,-0.1448561997,0.0110916311,1.210999966,-6.869999886,332.280761,0.049,1.500316,-1.76882,5.799393321,-2.560432434,-1.85605979,5.799184799,1.267504768,-1.809112059,3.657170773,-2.842212439,-2.056625366,5.718723063,-2.56119132,-1.856484652,5.790701334,-2.636061192,-1.833623886,4.816532777,0.3079854846,0.05741021782
1970/01/01/09:00:47.273000,708,47,273000000,0,1.20235561,-0.1444365076,0.01094026784,1.210999966,-6.849999905,332.2346953,0.1,1.509271,-1.759212,5.798589323,-2.570964575,-1.874261618,5.797727108,1.27894429,-1.805657442,3.589297533,-2.819315434,-2.040455103,5.722562794,-2.572947741,-1.875355721,5.77488536,-2.632442951,-1.912984133,4.821611685,0.3279931247,0.04107760638
1970/01/01/09:00:47.373000,709,47,323000000,0,1.208312822,-0.1451521353,0.01046409984,1.217000008,-6.849999905,332.2237099,0.05,1.517902,-1.749888,5.79839759,-2.56363368,-1.873366594,5.797771931,1.292173703,-1.808757863,3.626079798,-2.755373001,-2.010307789,5.733604852,-2.565051317,-1.874021411,5.780237381,-2.504893064,-1.920719385,4.825276876,0.3475813866,0.05310671031
1970/01/01/09:00:47.474000,710,47,373000000,0,1.19959485,-0.1334962081,0.01012754285,1.207000017,-6.349999905,332.1899034,0.05,1.526793,-1.740129,5.797807556,-2.567152977,-1.876226425,5.797024727,1.301411124,-1.812523388,3.618132114,-2.73672843,-1.995559812,5.737215702,-2.568830252,-1.877021074,5.77636594,-2.552104712,-1.923693061,4.828802441,0.3408598304,0.04449275881
1970/01/01/09:00:47.523000,711,47,423000000,0,1.190247472,-0.1746992637,0.01034522194,1.202999949,-8.350000381,332.4972364,0.05,1.535308,-1.730788,5.803171528,-2.5589118,-1.898863792,5.79756403,1.309578862,-1.802745776,3.61501646,-2.569290876,-1.917702913,5.769324485,-2.56059742,-1.899558902,5.774685923,-2.453439713,-2.059403896,4.833165765,0.3734531999,0.0391793102
1970/01/01/09:00:47.524000,712,47,474000000,0,1.197265199,-0.1750889374,0.01068838898,1.210000038,-8.319999695,332.1397816,0.051,1.543949,-1.721095,5.796932765,-2.57912302,-1.864052773,5.796672344,1.320218817,-1.786961695,3.622825623,-2.90191555,-2.076783895,5.696236376,-2.581115723,-1.865062594,5.772142712,-2.709295034,-1.737514615,4.838471566,0.236255452,0.05703045055
1970/01/01/09:00:47.624000,713,47,573000000,0,1.192165479,-0.1683967417,0.01029813393,1.203999996,-8.039999962,332.1199499,0.099,1.55318,-1.71181,5.796586638,-2.568905592,-1.857942343,5.796294689,1.335847786,-1.780391999,3.70328331,-2.825791121,-2.038419724,5.707179252,-2.570156336,-1.858663321,5.78185511,-2.512134552,-1.881594896,4.845051457,0.3410106599,0.0687668249
1970/01/01/09:00:47.673000,714,47,673000000,0,1.19093917,-0.1699198991,0.01059943107,1.202999949,-8.119999886,332.0844336,0.1,1.561807,-1.702672,5.795966762,-2.558357,-1.848688006,5.796233177,1.341767352,-1.765711417,3.773426771,-2.756891489,-2.002378225,5.71956921,-2.558629036,-1.848845601,5.793041889,-2.453184605,-1.90152812,4.852626186,0.3624975383,0.07651753724
1970/01/01/09:00:47.774000,715,47,773000000,0,1.190486307,-0.1928167037,0.01063531613,1.20599997,-9.199999809,331.9985741,0.1,1.57079,-1.693072,5.794468229,-2.583096027,-1.848755479,5.794101715,1.347945077,-1.756477741,3.660434008,-2.91376853,-2.065550566,5.689463977,-2.585141659,-1.849976063,5.771586422,-2.7175982,-1.811914682,4.861056126,0.2629369199,0.03646111861
1970/01/01/09:00:47.877000,716,47,873000000,0,1.183935633,-0.2017358627,0.01066015843,1.200999975,-9.670000076,331.9492854,0.1,1.579593,-1.683436,5.793607981,-2.5943892,-1.839374661,5.792894363,1.35970962,-1.741674138,3.654033661,-2.971099854,-2.07815361,5.68100721,-2.597026348,-1.841025949,5.765226189,-2.688375235,-1.759010315,4.869171907,0.263056308,0.05970931053
1970/01/01/09:00:47.974000,717,47,973000000,0,1.186859041,-0.163001555,0.01031973986,1.197999954,-7.820000172,331.8833102,0.1,1.587905,-1.673908,5.792456495,-2.597866535,-1.828361988,5.792075157,1.371103948,-1.736897818,3.692308426,-2.984291792,-2.073022127,5.679314498,-2.600409985,-1.829983711,5.766457144,-2.634307623,-1.773582935,4.876031051,0.2910516858,0.07019194216
1970/01/01/09:00:48.123000,718,48,23000000,0,1.190590405,-0.1417585623,0.009963108262,1.199000001,-6.789999962,332.2440977,0.05,1.5964,-1.664152,5.798753425,-2.581605196,-1.790843725,5.794215679,1.377885043,-1.739247962,3.839730024,-2.991491079,-2.072147608,5.678399567,-2.581619978,-1.790857911,5.793823008,-2.499802589,-1.703357458,4.88090052,0.3030735552,0.09113833308
1970/01/01/09:00:48.123000,719,48,73000000,0,1.194606163,-0.1793877958,0.01007342035,1.207999945,-8.539999962,331.8829685,0.05,1.604711,-1.653955,5.792450531,-2.586718321,-1.792526364,5.792793274,1.380031459,-1.738301575,3.809002876,-2.985224009,-2.06020546,5.679210309,-2.587229729,-1.792840958,5.787168775,-2.597000837,-1.803156972,4.884356272,0.2965904772,0.0417633988
1970/01/01/09:00:48.223000,720,48,173000000,0,1.187941055,-0.1549191409,0.01019114039,1.197999954,-7.429999828,331.8205009,0.1,1.612822,-1.644225,5.791360266,-2.588478565,-1.769646406,5.79216814,1.391216018,-1.728682333,3.851222038,-3.035818338,-2.068646908,5.672201459,-2.588310242,-1.769537687,5.793939892,-2.599535942,-1.70641923,4.887253518,0.2754837573,0.07131904364
1970/01/01/09:00:48.323000,721,48,273000000,0,1.180049318,-0.1753068971,0.01031248275,1.192999959,-8.449999809,331.736922,0.1,1.62093,-1.634607,5.789901539,-2.580241442,-1.793406487,5.790608883,1.399416968,-1.72094532,3.831498623,-2.893300295,-2.010737658,5.689576451,-2.580432415,-1.793560624,5.788561885,-2.489361286,-1.95631814,4.891058336,0.376976192,0.03168448061
1970/01/01/09:00:48.373000,722,48,373000000,0,1.188687688,-0.156915844,0.01034757614,1.199000001,-7.519999981,331.7044825,0.1,1.628831,-1.625124,5.789335363,-2.593785048,-1.793106914,5.789264202,1.410999317,-1.709480962,3.77917552,-2.97329402,-2.03897357,5.674914781,-2.595018148,-1.793879151,5.776376907,-2.643363476,-1.820586681,4.896294324,0.3161247373,0.02770928107
1970/01/01/09:00:48.474000,723,48,473000000,0,1.185487009,-0.1860662969,0.01042235895,1.200000048,-8.920000076,331.6457714,0.1,1.636423,-1.615371,5.788310662,-2.624031305,-1.778512001,5.787290573,1.419241574,-1.697437543,3.696886778,-3.19701457,-2.118677139,5.638094727,-2.627206326,-1.780523896,5.75532699,-2.846993923,-1.612466216,4.903328001,0.2168652564,0.02210921235
1970/01/01/09:00:48.623000,724,48,523000000,0,1.175896633,-0.2071306909,0.01050411695,1.194000006,-9.989999771,331.6584476,0.05,1.644169,-1.605448,5.788531902,-2.604744673,-1.795965075,5.787494183,1.427113203,-1.684413312,3.753820419,-3.07580018,-2.089822769,5.645000104,-2.606910706,-1.797113419,5.763711516,-2.515318871,-1.918608427,4.911531048,0.3163714409,0.02910653129
1970/01/01/09:00:48.623000,725,48,573000000,0,1.16704732,-0.1936219979,0.01114012664,1.182999969,-9.420000076,331.6265837,0.05,1.651485,-1.595158,5.787975773,-2.587585688,-1.782516241,5.787656784,1.433732435,-1.659549975,3.865549564,-2.960559368,-2.033955336,5.664979939,-2.588149071,-1.782822847,5.781869535,-2.413225174,-1.887006164,4.920519494,0.3329895437,0.07396440208
1970/01/01/09:00:48.674000,726,48,673000000,0,1.178215842,-0.1670555783,0.01145851379,1.190000057,-8.069999695,331.6043973,0.1,1.658939,-1.58492,5.787588546,-2.584639311,-1.790495634,5.786985874,1.447681376,-1.63344125,3.860210657,-2.86294055,-1.984798193,5.684616868,-2.585263014,-1.790829539,5.780291144,-2.489820242,-1.916850209,4.929123967,0.3244883716,0.05334822834
1970/01/01/09:00:48.774000,727,48,773000000,0,1.17324672,-0.17345924,0.01236812998,1.18599999,-8.409999847,331.5181762,0.1,1.666625,-1.574687,5.786083705,-2.581056833,-1.814017653,5.785489559,1.450548307,-1.608919377,3.828125477,-2.63865447,-1.872739673,5.732034091,-2.582307339,-1.814760566,5.772439305,-2.46465373,-2.016137838,4.936489256,0.3609252274,0.0375059098
1970/01/01/09:00:48.873000,728,48,873000000,0,1.176843949,-0.1695857998,0.01338673812,1.18900001,-8.199999809,331.4528166,0.1,1.674443,-1.564401,5.784942965,-2.594255686,-1.786891103,5.7846632,1.448891229,-1.591467694,3.83718276,-2.938014269,-2.012165546,5.663434688,-2.595566511,-1.787668228,5.771637205,-2.661008358,-1.730234385,4.941795057,0.2353140116,0.05932424963
1970/01/01/09:00:49.023000,729,48,923000000,0,1.173367532,-0.1726401179,0.01326534271,1.18599999,-8.369999886,331.7843292,0.05,1.682097,-1.553821,5.790728951,-2.590803385,-1.767809987,5.785842896,1.461371294,-1.581767729,3.888774157,-2.975524902,-2.02498436,5.656351391,-2.591234922,-1.768036962,5.78073204,-2.592438221,-1.693270326,4.945390436,0.2411416918,0.06940078735
1970/01/01/09:00:49.073000,730,48,973000000,0,1.171358761,-0.1725534396,0.01281827494,1.184000015,-8.380000114,331.5534937,0.05,1.689672,-1.543236,5.786700112,-2.59206152,-1.758394957,5.785527706,1.471357666,-1.582743408,3.902271748,-2.994884253,-2.026461601,5.653095726,-2.592326641,-1.758542538,5.782132272,-2.605821848,-1.716483951,4.948374949,0.2460601926,0.06500156224
1970/01/01/09:00:49.073000,731,49,73000000,0,1.174793815,-0.1303210971,0.01289188534,1.182000041,-6.329999924,331.3380461,0.1,1.69747,-1.531978,5.782939841,-2.589019537,-1.750404119,5.784516811,1.473182999,-1.583042626,3.931632996,-2.966945648,-2.005862951,5.658508484,-2.588867426,-1.750338435,5.78592721,-2.56127739,-1.755121946,4.952319393,0.2734921873,0.06851281226
1970/01/01/09:00:49.177000,732,49,123000000,0,1.18604412,-0.1190101727,0.01283653112,1.192000031,-5.730000019,331.3144476,0.05,1.705074,-1.520821,5.78252797,-2.578933477,-1.754812956,5.784144402,1.481955004,-1.572074741,3.957433701,-2.86656189,-1.962629914,5.677356307,-2.57833004,-1.754555106,5.791010265,-2.488789558,-1.835590482,4.958707298,0.2975274026,0.06640494615
1970/01/01/09:00:49.273000,733,49,176000000,0,1.175401349,-0.104074705,0.01309065807,1.179999948,-5.059999943,331.5781104,0.053,1.712166,-1.510037,5.787129755,-2.585010052,-1.776528478,5.783036232,1.483918635,-1.561174785,3.898032665,-2.776775837,-1.915054202,5.696398083,-2.585296392,-1.776691675,5.778676812,-2.568599939,-1.840377808,4.967538664,0.2894854844,0.0513555482
1970/01/01/09:00:49.323000,734,49,273000000,0,1.162307271,-0.1045511156,0.01313945737,1.167000055,-5.139999866,331.3255854,0.097,1.719348,-1.499113,5.782722361,-2.592012644,-1.762404084,5.782429695,1.487139219,-1.55120468,3.902521372,-2.875587463,-1.95280242,5.675427858,-2.592354059,-1.76259613,5.777547125,-2.631376982,-1.717640638,4.97774884,0.259485662,0.06263966113
1970/01/01/09:00:49.423000,735,49,323000000,0,1.170335806,-0.1250728149,0.01254825538,1.177000046,-6.099999905,331.4761133,0.05,1.726658,-1.487865,5.785349569,-2.579154015,-1.716099381,5.783610821,1.502797697,-1.53909151,4.016116619,-2.955643415,-1.981425762,5.660075311,-2.578115463,-1.71574533,5.797009532,-2.529938698,-1.573864341,4.987295791,0.2542215884,0.08635716885
1970/01/01/09:00:49.473000,736,49,373000000,0,1.164569439,-0.1562143104,0.01265943611,1.174999952,-7.639999866,331.2598953,0.05,1.733869,-1.477101,5.781575852,-2.586794853,-1.722480059,5.782372475,1.508447971,-1.525104792,3.970990658,-2.962744951,-1.978012562,5.659040753,-2.586232185,-1.722281933,5.789296303,-2.636134624,-1.704007626,4.995446478,0.2548521161,0.04840192944
1970/01/01/09:00:49.473000,737,49,473000000,0,1.15130391,-0.1572996201,0.01303817819,1.161999941,-7.78000021,331.0365786,0.1,1.741345,-1.466215,5.77767824,-2.602245808,-1.734860182,5.779930592,1.513777282,-1.506280989,3.878610373,-2.981615305,-1.975767612,5.656130556,-2.602790117,-1.735220194,5.772671584,-2.694805384,-1.742391109,5.002288169,0.2574570477,0.02798934281
1970/01/01/09:00:49.623000,738,49,523000000,0,1.158718295,-0.1387841585,0.01331083803,1.167000055,-6.829999924,331.0047675,0.05,1.748688,-1.455036,5.777123033,-2.603910208,-1.743068337,5.779013157,1.520476101,-1.489751459,3.871341228,-2.953603029,-1.963848591,5.660650376,-2.604646683,-1.743471742,5.768841628,-2.617486,-1.773004055,5.008204835,0.2738906741,0.03390318528
1970/01/01/09:00:49.623000,739,49,573000000,0,1.146043416,-0.1435598236,0.0132033722,1.154999971,-7.139999866,330.9491555,0.05,1.756016,-1.443737,5.77615242,-2.616196394,-1.728936553,5.777540207,1.53133804,-1.477628172,3.864795685,-3.040532112,-1.986127496,5.645900313,-2.617315054,-1.729622602,5.763633196,-2.697964191,-1.654987931,5.012952131,0.2303842902,0.04090526327
1970/01/01/09:00:49.673000,740,49,673000000,0,1.139791388,-0.1528906047,0.0131615252,1.149999976,-7.639999866,330.916865,0.1,1.762842,-1.432304,5.775588844,-2.61569643,-1.731531858,5.776579857,1.537890475,-1.474985364,3.882429838,-3.009659529,-1.971089721,5.650211219,-2.616866827,-1.732238531,5.762188677,-2.621497393,-1.740528822,5.016477696,0.270100534,0.04513473809
1970/01/01/09:00:49.823000,741,49,723000000,0,1.15449539,-0.1560938971,0.01255430575,1.164999962,-7.699999809,330.9040516,0.05,1.77011,-1.420276,5.775365208,-2.614815474,-1.718838334,5.776335716,1.551748989,-1.47500378,3.922982931,-3.029467821,-1.974504948,5.647127096,-2.615597248,-1.719242573,5.766279761,-2.613475084,-1.68202889,5.019444756,0.2624720633,0.05198605359
