x,y,theta
-2.54016,-1.80387,5.80278
-2.54147,-1.80016,5.80232
-2.54266,-1.79671,5.80189
-2.54389,-1.79314,5.80146
-2.5451,-1.78954,5.80099
-2.54632,-1.78599,5.80065
-2.54752,-1.78245,5.80031
-2.54874,-1.77883,5.79995
-2.54991,-1.77528,5.7996
-2.55221,-1.76834,5.79875
-2.5533,-1.76472,5.79828
-2.55437,-1.7611,5.7978
-2.55655,-1.75405,5.79681
-2.55759,-1.75044,5.79631
-2.5586,-1.74683,5.79582
-2.55961,-1.74323,5.79531
-2.56056,-1.73957,5.79469
-2.56151,-1.73591,5.79406
-2.56242,-1.73225,5.79339
-2.56333,-1.7286,5.79273
-2.56422,-1.72495,5.79206
-2.5651,-1.72131,5.79139
-2.56595,-1.71754,5.79057
-2.56677,-1.71395,5.78985
-2.5676,-1.71031,5.78911
-2.56936,-1.70331,5.78786
-2.57014,-1.69968,5.7871
-2.57091,-1.69606,5.78633
-2.57163,-1.6924,5.78548
-2.57238,-1.68871,5.78467
-2.57307,-1.68517,5.78388
-2.57377,-1.68156,5.78307
-2.57446,-1.6779,5.78224
-2.57511,-1.67438,5.78142
-2.57576,-1.67081,5.78058
-2.57643,-1.66728,5.77984
-2.5771,-1.66369,5.77908
-2.57773,-1.66025,5.77834
-2.57836,-1.65675,5.77759
-2.57902,-1.65332,5.77697
-2.58045,-1.64669,5.77585
-2.58106,-1.64327,5.77521
-2.58166,-1.63986,5.77457
-2.58224,-1.63644,5.77392
-2.58282,-1.63298,5.77325
-2.58336,-1.62965,5.7726
-2.58391,-1.62626,5.77192
-2.58444,-1.62289,5.77125
-2.58563,-1.6164,5.77007
-2.58613,-1.61306,5.76937
-2.58662,-1.60965,5.76866
-2.58708,-1.60639,5.76796
-2.58754,-1.60306,5.76725
-2.58799,-1.59976,5.76652
-2.58843,-1.59645,5.76579
-2.58885,-1.59316,5.76505
-2.58926,-1.58988,5.7643
-2.58966,-1.58661,5.76355
-2.59062,-1.58034,5.76228
-2.59099,-1.5771,5.76151
-2.5913,-1.57381,5.7606
-2.59161,-1.57053,5.75969
-2.59191,-1.56727,5.75877
-2.59273,-1.56108,5.75733
-2.59301,-1.55786,5.75638
-2.59331,-1.5547,5.75556
-2.59411,-1.54866,5.75423
-2.5944,-1.54548,5.75341
-2.59467,-1.54244,5.7526
-2.59541,-1.5365,5.75128
-2.59566,-1.53344,5.75045
-2.59635,-1.52757,5.74911
-2.59657,-1.52453,5.74826
-2.59679,-1.52151,5.74741
-2.59699,-1.5185,5.74653
-2.5976,-1.51268,5.74512
-2.59817,-1.50697,5.74371
-2.59832,-1.50407,5.74281
-2.59848,-1.50113,5.74188
-2.59901,-1.49554,5.74052
-2.59948,-1.48993,5.73904
-2.59957,-1.48702,5.73804
-2.59966,-1.48411,5.73704
-2.60008,-1.47858,5.73556
-2.60015,-1.47578,5.73459
-2.60023,-1.47298,5.73368
-2.60031,-1.47019,5.73277
-2.60068,-1.46482,5.73133
-2.60073,-1.46212,5.7304
-2.60082,-1.45944,5.72961
-2.60091,-1.45678,5.72881
-2.60126,-1.45165,5.7275
-2.60132,-1.44901,5.72668
-2.60141,-1.44638,5.72599
-2.60174,-1.44143,5.72481
-2.6018,-1.43888,5.72412
-2.60186,-1.43634,5.72343
-2.60194,-1.43385,5.72285
-2.60202,-1.43132,5.72226
-2.6023,-1.42653,5.7212
-2.60235,-1.42408,5.72061
-2.60241,-1.42164,5.72002
-2.60265,-1.41687,5.71891
-2.60286,-1.41213,5.71779
-2.60288,-1.40973,5.71717
-2.60289,-1.4073,5.71653
-2.6029,-1.40496,5.71591
-2.6029,-1.40259,5.71527
-2.60304,-1.39797,5.71413
-2.60302,-1.39563,5.71348
-2.603,-1.3933,5.71284
-2.60296,-1.39098,5.71218
-2.60292,-1.38868,5.71152
-2.60299,-1.38418,5.71035
-2.60292,-1.3819,5.70968
-2.60284,-1.37962,5.70899
-2.60283,-1.37516,5.70769
-2.6027,-1.37286,5.70688
-2.60263,-1.36839,5.70547
-2.60249,-1.36614,5.7047
-2.60244,-1.36182,5.70343
-2.60237,-1.3576,5.70215
-2.60221,-1.35541,5.70136
-2.60205,-1.35323,5.70056
-2.60195,-1.34906,5.69924
-2.60178,-1.34693,5.69842
-2.6016,-1.3448,5.69759
-2.60142,-1.3427,5.69676
-2.60124,-1.34061,5.69593
-2.60114,-1.33664,5.69467
-2.60098,-1.33462,5.6939
-2.60086,-1.33266,5.69328
-2.60078,-1.32884,5.69215
-2.60069,-1.32506,5.69101
-2.60055,-1.32315,5.69036
-2.60041,-1.32125,5.68971
-2.60026,-1.31936,5.68906
-2.60011,-1.31749,5.68841
-2.59996,-1.31562,5.68774
-2.5998,-1.31377,5.68707
-2.59962,-1.31187,5.68635
